Listagem de Filmes Brasileiros e Estrangeiros Lançados - 2009 a 2019;;;;;;;;;;;;
;;;;;;;;;;;;
Ano de Lançamento;Título da obra;CPB/ROE;Gênero;País(es) produtor(es) da obra;Nacionalidade da obra;Data de lançamento;Empresa distribuidora;Origem da empresa distribuidora;Salas no Lançamento;Máximo de Salas Ocupadas;Público acumulado;Renda (R$) acumulada
2014;Justin e a Espada da Coragem;E1402672400000;Animação;Espanha;Estrangeira;13/03/2014;Playarte;Distribuição Nacional;102;102;45.084;629.630,68
2014;Karen Chora no Ônibus;E1600161400000;Ficção;Colômbia;Estrangeira;20/11/2014;Lume Produções Cinematográficas;Distribuição Nacional;2;3;2.284;31.130,97
2014;Khumba;E1500410700000;Animação;África do Sul;Estrangeira;04/07/2014;Imagem;Distribuição Nacional;315;315;236.077;2.918.095,96
2014;Libertem Angela Davis;E1402315000000;Documentário;Estados Unidos, França;Estrangeira;02/10/2014;Imovision;Distribuição Nacional;1;5;3.014;35.811,13
2014;Livrai-nos do Mal;E1402856200000;Ficção;Estados Unidos;Estrangeira;18/09/2014;Sony;Distribuição Internacional;310;310;905.364;10.123.590,72
2014;Longwave - Nas Ondas da Revolução;E1600113800000;Ficção;França;Estrangeira;01/05/2014;Pandora Filmes;Distribuição Nacional;2;2;1.711;21.652,21
2014;Los Nobles: Quando os Ricos Quebram a Cara;E1600069900000;Ficção;México;Estrangeira;06/11/2014;Tucumán;Distribuição Nacional;3;3;1.596;16.827,46
2014;Lucy;E1402324200000;Ficção;França;Estrangeira;28/08/2014;Universal;Distribuição Internacional;350;352;1.784.275;21.766.342,21
2014;Lunchbox;E1600120000000;Ficção;Índia;Estrangeira;28/02/2014;Imovision;Distribuição Nacional;2;8;20.729;274.759,07
2014;Magia ao Luar;E1402627700000;Ficção;Estados Unidos;Estrangeira;28/08/2014;Imagem;Distribuição Nacional;73;73;240.780;3.684.154,97
2014;Mais um Ano;E1600079200000;Ficção;Reino Unido;Estrangeira;28/08/2014;Bretz Filmes;Distribuição Nacional;1;8;9.187;115.499,00
2014;Malévola;E1500120000000;Ficção;Estados Unidos;Estrangeira;29/05/2014;Disney;Distribuição Internacional;796;809;5.756.491;73.652.030,62
2014;Marina;E1600607500000;Ficção;Bélgica;Estrangeira;17/04/2014;Espaço Filmes;Distribuição Nacional;18;18;12.796;174.743,24
2014;Maze Runner - Correr ou Morrer;E1402596300000;Ficção;Estados Unidos;Estrangeira;18/09/2014;Fox;Distribuição Internacional;461;461;1.564.886;17.955.118,00
2014;Memórias de Salinger;E1500806400000;Documentário;Estados Unidos;Estrangeira;07/02/2014;Paris;Distribuição Nacional;3;3;847;10.407,45
2014;Mesmo se Nada der Certo;E1500045200000;Ficção;Estados Unidos;Estrangeira;18/09/2014;Imagem;Distribuição Nacional;106;106;120.528;1.896.170,52
2014;Meteora;E1600108000000;Ficção;Grécia;Estrangeira;26/07/2014;Filmes da Mostra;Distribuição Nacional;1;2;4.652;65.152,73
2014;Michael Kohlhaas - Justiça e Honra;E1402435900000;Ficção;Alemanha, França;Estrangeira;04/12/2014;H2O Films;Distribuição Nacional;3;5;3.981;48.984,18
2014;Mil Vezes Boa Noite;E1500546500000;Ficção;Noruega;Estrangeira;06/11/2014;Alphaville Filmes;Distribuição Nacional;32;33;49.570;613.489,29
2014;Miss Violence;E1500844700000;Ficção;Grécia;Estrangeira;25/09/2014;Esfera Produções;Distribuição Nacional;3;8;11.460;104.756,00
2014;Mommy;E1402385800000;Ficção;Canadá;Estrangeira;11/12/2014;Alphaville Filmes;Distribuição Nacional;18;18;21.245;264.067,50
2014;Monty Phyton e o Sentido da Vida;E1402514300000;Ficção;Reino Unido;Estrangeira;10/07/2014;Espaço Filmes;Distribuição Nacional;1;2;4.292;56.113,80
2014;Mulheres ao Ataque;E1402641600000;Ficção;Estados Unidos;Estrangeira;08/05/2014;Fox;Distribuição Internacional;345;345;512.308;6.073.276,00
2014;Namoro ou Liberdade?;E1600119000000;Ficção;Estados Unidos;Estrangeira;20/03/2014;Imagem;Distribuição Nacional;191;191;281.780;3.379.555,00
2014;Nebraska;E1600144800000;Ficção;Estados Unidos;Estrangeira;14/02/2014;Sony;Distribuição Internacional;20;20;29.273;425.323,18
2014;Need for Speed - O filme;E1402820800000;Ficção;Estados Unidos;Estrangeira;13/03/2014;Disney;Distribuição Internacional;432;432;592.431;7.829.526,00
2014;Ninfomaníaca;E1500381600000;Ficção;Alemanha, Bélgica, Dinamarca, França, Reino Unido;Estrangeira;10/01/2014;Califórnia;Distribuição Nacional;47;88;262.906;3.340.706,79
2014;Ninfomaníaca II;E1402444100000;Ficção;Bélgica, Dinamarca, França, Alemanha, Reino Unido;Estrangeira;13/03/2014;Califórnia;Distribuição Nacional;103;103;100.039;1.294.477,68
2014;No Limite do Amanhã;E1402743600000;Ficção;Estados Unidos;Estrangeira;29/05/2014;Warner;Distribuição Internacional;519;519;772.526;9.987.535,00
2014;No Olho do Tornado;E1402744600000;Ficção;Estados Unidos;Estrangeira;28/08/2014;Warner;Distribuição Internacional;294;294;460.167;5.344.625,00
2014;November Man - Um Espião Nunca Morre;E1402429000000;Ficção;Estados Unidos;Estrangeira;06/11/2014;Playarte;Distribuição Nacional;130;130;76.221;964.835,77
2014;Noé;E1402510400000;Ficção;Estados Unidos;Estrangeira;03/04/2014;Paramount;Distribuição Internacional;1.015;1.015;4.887.284;68.477.613,00
2014;Não Aceitamos Devoluções;E1600111100000;Ficção;México;Estrangeira;03/07/2014;Califórnia;Distribuição Nacional;46;46;28.823;379.123,60
2014;Nós Somos as Melhores;E1402544000000;Ficção;Suécia;Estrangeira;20/11/2014;Zeta Filmes;Distribuição Nacional;1;8;4.741;59.138,05
2014;O Abutre;E1402378600000;Ficção;Estados Unidos;Estrangeira;18/12/2014;Diamond Films;Distribuição Nacional;58;58;118.568;1.878.547,62
2014;O Amor é um Crime Perfeito;E1600108200000;Ficção;França;Estrangeira;03/07/2014;Pandora Filmes;Distribuição Nacional;12;12;9.959;121.705,16
2014;O Apocalipse;E1402433000000;Ficção;Estados Unidos;Estrangeira;23/10/2014;Imagem;Distribuição Nacional;251;251;632.876;6.917.548,37
2014;O Batismo;E1500651100000;Ficção;Polônia;Estrangeira;31/07/2014;Lume Produções Cinematográficas;Distribuição Nacional;1;3;974;10.162,00
2014;O Casamento de May;E1500669300000;Ficção;Estados Unidos, Jordânia, Qatar;Estrangeira;14/08/2014;Imovision;Distribuição Nacional;5;8;6.696;83.908,05
2014;O Ciúme;E1402461600000;Ficção;França;Estrangeira;20/11/2014;Tucumán;Distribuição Nacional;12;16;18.616;223.346,82
2014;O Congresso Futurista;E1500673700000;Animação;Alemanha, Bélgica, França, Israel, Luxemburgo, Polônia;Estrangeira;27/03/2014;Imovision;Distribuição Nacional;4;4;3.732;49.883,63
2014;O Crítico;E1402782200000;Ficção;Argentina;Estrangeira;25/12/2014;Esfera Produções;Distribuição Nacional;6;14;36.820;431.971,18
2014;O Céu é de Verdade;E1402358700000;Ficção;Estados Unidos;Estrangeira;03/07/2014;Sony;Distribuição Internacional;42;42;17.873;240.386,01
2014;O Doador de Memórias;E1402445200000;Ficção;Estados Unidos;Estrangeira;11/09/2014;Paris;Distribuição Nacional;428;428;573.704;6.639.873,79
2014;O Enigma Chinês;E1500194000000;Ficção;França;Estrangeira;19/06/2014;Paris;Distribuição Nacional;20;20;27.726;425.556,40
2014;O Espelho;E1402414500000;Ficção;Estados Unidos;Estrangeira;03/07/2014;Playarte;Distribuição Nacional;177;177;151.639;1.923.894,57
2014;O Espetacular Homem Aranha 2;E1600117500000;Ficção;Estados Unidos;Estrangeira;01/05/2014;Sony;Distribuição Internacional;1.139;1.139;4.100.615;55.227.320,56
2014;O Estudante (2014);E1500401800000;Ficção;Argentina;Estrangeira;24/07/2014;Pandora Filmes;Distribuição Nacional;1;9;10.779;129.769,02
2014;O Fantástico Mundo de Juan Orol;E1600119900000;Ficção;México;Estrangeira;12/06/2014;Polifilmes;Distribuição Nacional;1;2;374;4.324,49
2014;O Filho de Deus;E1402397700000;Ficção;Estados Unidos;Estrangeira;17/04/2014;Diamond Films;Distribuição Nacional;257;257;104.069;1.247.887,45
2014;O Físico;E1402432700000;Ficção;Alemanha;Estrangeira;09/10/2014;Imagem;Distribuição Nacional;139;139;95.600;1.322.920,04
2014;O Gebo e a Sombra;E1500325300000;Ficção;Portugal;Estrangeira;18/01/2014;Filmes da Mostra;Distribuição Nacional;1;1;3.811;39.406,92
2014;O Grande Herói;E1600120100000;Ficção;Estados Unidos;Estrangeira;20/03/2014;Paris;Distribuição Nacional;182;182;98.884;1.311.282,23
2014;O Grande Hotel Budapeste;E1500119000000;Ficção;Alemanha, Estados Unidos, Reino Unido;Estrangeira;03/07/2014;Fox;Distribuição Internacional;63;63;365.411;5.642.279,00
2014;O Grande Mestre;E1600135100000;Ficção;China, Hong Kong;Estrangeira;17/04/2014;Califórnia;Distribuição Nacional;8;8;9.004;130.799,29
2014;O Herdeiro do Diabo;E1600120300000;Ficção;Estados Unidos;Estrangeira;24/01/2014;Fox;Distribuição Internacional;194;194;312.823;3.792.942,00
2014;O Hobbit: A Batalha dos Cinco Exércitos;E1402451000000;Ficção;Estados Unidos;Estrangeira;11/12/2014;Warner;Distribuição Internacional;1.038;1.045;3.614.094;51.152.957,00
2014;O Homem Duplicado;E1500046200000;Ficção;Canadá, Espanha;Estrangeira;19/06/2014;Imagem;Distribuição Nacional;35;36;34.915;459.800,50
2014;O Homem Mais Procurado;E1500009100000;Ficção;Alemanha, Estados Unidos, Reino Unido;Estrangeira;09/10/2014;Diamond Films;Distribuição Nacional;34;43;37.641;616.899,29
2014;O Inventor de Jogos;E1600106400000;Ficção;Argentina;Estrangeira;09/10/2014;Disney;Distribuição Internacional;128;128;55.969;746.409,00
2014;O Juiz;E1500146700000;Ficção;Estados Unidos;Estrangeira;16/10/2014;Warner;Distribuição Internacional;179;179;426.540;5.859.828,00
2014;O lobo de Wall Street;E1500825300000;Ficção;Estados Unidos;Estrangeira;24/01/2014;Paris;Distribuição Nacional;353;353;1.069.614;14.683.639,84
2014;O Melhor de Mim;E1402786400000;Ficção;Estados Unidos;Estrangeira;30/10/2014;Imagem;Distribuição Nacional;130;130;118.073;1.468.263,21
2014;O Melhor Lance;E1500528900000;Ficção;Itália;Estrangeira;17/07/2014;Paris;Distribuição Nacional;24;24;40.380;620.034,01
2014;O Mensageiro (2014);E1500090300000;Ficção;Estados Unidos;Estrangeira;11/12/2014;Imagem;Distribuição Nacional;20;20;8.997;162.772,34
2014;O Médico Alemão;E1500432500000;Ficção;Argentina, Espanha, França, Noruega;Estrangeira;12/06/2014;Imovision;Distribuição Nacional;4;5;19.393;243.373,63
2014;O Palácio Francês;E1500670400000;Ficção;França;Estrangeira;17/04/2014;Imovision;Distribuição Nacional;9;11;15.212;205.530,28
2014;O Passado;E1600114400000;Ficção;França;Estrangeira;08/05/2014;Califórnia;Distribuição Nacional;22;22;19.815;280.927,60
2014;O Pequeno Fugitivo;E1600114900000;Ficção;Estados Unidos;Estrangeira;25/09/2014;Espaço Filmes;Distribuição Nacional;1;3;3.485;46.274,86
2014;O Protetor;E1402674700000;Ficção;Estados Unidos;Estrangeira;25/09/2014;Sony;Distribuição Internacional;325;325;706.600;8.884.651,66
2014;O que os Homens Falam;E1600133200000;Ficção;Espanha;Estrangeira;22/05/2014;Activity filmes;Distribuição Nacional;17;23;94.812;1.284.203,10
2014;O que Será de Nozes?;E1500365400000;Animação;Canadá, Coréia do Sul, Estados Unidos;Estrangeira;21/08/2014;Playarte;Distribuição Nacional;250;250;245.534;2.756.154,34
2014;O Teorema Zero;E1500410400000;Ficção;Estados Unidos;Estrangeira;10/07/2014;Imagem;Distribuição Nacional;16;16;10.939;169.422,34
2014;O Último Amor de Mr. Morgan;E1600110900000;Ficção;Alemanha;Estrangeira;03/07/2014;Tucumán;Distribuição Nacional;37;37;32.091;400.756,10
2014;O Último Concerto;E1500681800000;Ficção;Estados Unidos;Estrangeira;02/10/2014;Europa;Distribuição Nacional;11;14;14.929;183.630,83
2014;Oldboy – Dias de Vingança;E1500054700000;Ficção;Estados Unidos;Estrangeira;05/06/2014;Paris;Distribuição Nacional;19;19;5.237;73.934,37
2014;Operação Big Hero;E1500091700000;Animação;Estados Unidos;Estrangeira;25/12/2014;Disney;Distribuição Internacional;959;959;2.718.652;34.543.830,00
2014;Operação Sombra: Jack Ryan;E1402436300000;Ficção;Estados Unidos;Estrangeira;07/02/2014;Paramount;Distribuição Internacional;252;268;329.047;4.092.733,00
2014;Os 47 Ronins;E1402623500000;Ficção;Estados Unidos;Estrangeira;31/01/2014;Universal;Distribuição Internacional;250;250;536.918;7.414.591,81
2014;Os Boxtrolls;E1402373000000;Animação;Estados Unidos;Estrangeira;02/10/2014;Sony;Distribuição Internacional;338;353;309.120;3.858.518,95
2014;Os Filhos do Padre;E1600117700000;Ficção;Croácia;Estrangeira;13/03/2014;Pandora Filmes;Distribuição Nacional;1;15;30.750;396.386,80
2014;Os Mercenários 3;E1402602700000;Ficção;Estados Unidos;Estrangeira;21/08/2014;Califórnia;Distribuição Nacional;740;740;2.108.500;24.583.284,69
2014;Os Muppets 2 – Procurados e Amados;E1402642100000;Ficção;Estados Unidos;Estrangeira;26/06/2014;Disney;Distribuição Internacional;148;148;61.425;631.498,00
2014;Oslo, 31 de agosto;E1500651300000;Ficção;Noruega;Estrangeira;29/05/2014;Lume Produções Cinematográficas;Distribuição Nacional;2;5;3.939;44.783,86
2014;Ouija - O Jogo dos Espíritos;E1402447100000;Ficção;Estados Unidos;Estrangeira;11/12/2014;H2O Films;Distribuição Nacional;180;180;519.001;6.324.737,89
2014;Paixão Inocente;E1500045500000;Ficção;Estados Unidos;Estrangeira;26/06/2014;Paris;Distribuição Nacional;16;16;3.426;45.193,89
2014;Paraíso;E1500670000000;Ficção;México;Estrangeira;07/08/2014;Imovision;Distribuição Nacional;16;16;6.208;84.088,79
2014;Pelo Malo;E1500844500000;Ficção;Venezuela;Estrangeira;17/04/2014;Esfera Produções;Distribuição Nacional;7;9;14.747;184.640,17
2014;Pelos Olhos de Maisie;E1500844000000;Ficção;Estados Unidos;Estrangeira;10/01/2014;Esfera Produções;Distribuição Nacional;8;10;20.724;254.945,17
2014;Philomena;E1600120400000;Ficção;Estados Unidos;Estrangeira;14/02/2014;Paris;Distribuição Nacional;94;94;207.214;2.972.806,96
2014;Planeta dos Macacos: O Confronto;E1402397400000;Ficção;Estados Unidos;Estrangeira;24/07/2014;Fox;Distribuição Internacional;1.104;1.104;4.104.086;55.435.732,00
2014;Planeta Solitário;E1500661700000;Ficção;Alemanha, Estados Unidos;Estrangeira;31/01/2014;Lume Produções Cinematográficas;Distribuição Nacional;4;4;1.769;17.254,50
2014;Pompeia;E1402436500000;Ficção;Alemanha, Canadá, Estados Unidos;Estrangeira;21/02/2014;Imagem;Distribuição Nacional;419;419;779.766;11.741.348,00
2014;Por uma Mulher;E1500670300000;Ficção;França;Estrangeira;23/10/2014;Imovision;Distribuição Nacional;9;12;6.223;74.211,83
2014;Prenda-me;E1500843900000;Ficção;França;Estrangeira;20/03/2014;Esfera Produções;Distribuição Nacional;7;12;9.624;126.156,54
2014;Profissão de Risco;E1600113900000;Ficção;França;Estrangeira;24/04/2014;Califórnia;Distribuição Nacional;33;33;11.832;166.261,64
2014;Que Estranho Chamar-se Federico;E1500432300000;Ficção;Itália;Estrangeira;05/06/2014;Imovision;Distribuição Nacional;8;13;11.249;152.389,93
2014;Queen Rock Montreal;E1402513400000;Videomusical;Canadá;Estrangeira;24/11/2014;UCI;Distribuição Nacional;20;20;278;6.474,00
2014;Quero Matar Meu Chefe 2;E1500168800000;Ficção;Estados Unidos;Estrangeira;04/12/2014;Warner;Distribuição Internacional;380;380;577.587;7.027.295,00
2014;Questão de Escolha;E1402303500000;Ficção;Estados Unidos, Brasil;Estrangeira;13/11/2014;Graça Filmes;Distribuição Nacional;54;54;34.361;365.553,09
2014;Refém da Paixão;E1402691100000;Ficção;Estados Unidos;Estrangeira;13/03/2014;Paramount;Distribuição Internacional;21;21;20.160;391.898,00
2014;Relatos Selvagens;E1500251900000;Ficção;Argentina, Espanha;Estrangeira;23/10/2014;Warner;Distribuição Internacional;86;89;467.062;6.854.010,00
2014;Rio 2;E1402667700000;Animação;Estados Unidos;Estrangeira;27/03/2014;Fox;Distribuição Internacional;1.271;1.271;5.213.978;63.908.026,00
2014;Robocop;E1600129100000;Ficção;Estados Unidos;Estrangeira;21/02/2014;Sony;Distribuição Internacional;734;748;2.816.772;33.468.464,81
2014;Rodência e o Dente da Princesa;E1600148700000;Animação;Argentina, Peru;Estrangeira;21/02/2014;H2O Films;Distribuição Nacional;91;91;28.951;379.618,25
2014;Run & Jump;E1600106800000;Ficção;Irlanda;Estrangeira;18/12/2014;Filmes da Mostra;Distribuição Nacional;1;6;1.986;26.558,84
2014;Saint Laurent;E1402424400000;Ficção;França;Estrangeira;13/11/2014;Imovision;Distribuição Nacional;32;32;31.467;476.420,48
2014;Sangue Ruim;E1500873300000;Ficção;França;Estrangeira;03/01/2014;Pandora Filmes;Distribuição Nacional;1;3;2.622;28.479,05
2014;Se Eu Ficar;E1402673400000;Ficção;Estados Unidos;Estrangeira;04/09/2014;Warner;Distribuição Internacional;234;234;577.255;6.435.781,00
2014;Sem Escalas;E1402642500000;Ficção;Estados Unidos;Estrangeira;01/03/2014;Paris;Distribuição Nacional;470;470;903.041;10.596.856,19
2014;Sem Evidências;E1600107800000;Ficção;Estados Unidos;Estrangeira;24/07/2014;Paris;Distribuição Nacional;20;24;18.015;298.682,74
2014;Será Que?;E1500009500000;Ficção;Canadá, Irlanda;Estrangeira;25/09/2014;Diamond Films;Distribuição Nacional;147;147;47.678;587.231,44
2014;Sex Tape: Perdido na Nuvem;E1402397600000;Ficção;Estados Unidos;Estrangeira;21/08/2014;Sony;Distribuição Internacional;232;232;342.572;4.311.726,35
2014;Sin City 2: A Dama Fatal;E1402433300000;Ficção;Estados Unidos;Estrangeira;25/09/2014;Imagem;Distribuição Nacional;307;307;86.010;1.304.633,38
2014;Sob a Pele;E1600112400000;Ficção;Reino Unido;Estrangeira;15/05/2014;Paris;Distribuição Nacional;30;30;19.643;289.304,77
2014;Sobrevivente;E1500566800000;Ficção;Islândia;Estrangeira;17/07/2014;Imovision;Distribuição Nacional;2;3;4.056;57.789,04
2014;Sétimo;E1402856300000;Ficção;Argentina, Espanha;Estrangeira;27/11/2014;Fox;Distribuição Internacional;23;23;59.774;840.034,00
2014;Tarzan;E1500410500000;Animação;Alemanha;Estrangeira;17/01/2014;Imagem;Distribuição Nacional;384;407;901.617;11.868.162,44
2014;The Rover - A Caçada;E1402693400000;Ficção;Austrália, Estados Unidos;Estrangeira;07/08/2014;Vitrine Filmes;Distribuição Nacional;41;41;10.208;140.225,63
2014;Tinker Bell - Fadas e Piratas;E1600119200000;Animação;Estados Unidos;Estrangeira;07/03/2014;Disney;Distribuição Internacional;219;269;429.851;5.538.296,00
2014;Todos os Dias;E1500844200000;Ficção;Reino Unido;Estrangeira;24/01/2014;Esfera Produções;Distribuição Nacional;4;5;5.977;70.584,74
2014;Toque de mestre;E1500445500000;Ficção;Espanha;Estrangeira;03/04/2014;Playarte;Distribuição Nacional;52;52;29.847;434.480,32
2014;Transcendence – A Revolução;E1402445700000;Ficção;Reino Unido, Estados Unidos, China;Estrangeira;19/06/2014;Diamond Films;Distribuição Nacional;171;171;300.356;3.904.643,94
2014;Transformers: A Era da Extinção;E1402417200000;Ficção;China, Estados Unidos;Estrangeira;17/07/2014;Paramount;Distribuição Internacional;1.053;1.053;4.587.331;61.735.674,00
2014;Trapaça;E1600129500000;Ficção;Estados Unidos;Estrangeira;07/02/2014;Sony;Distribuição Internacional;151;156;633.395;8.978.771,34
2014;Tudo Acontece em Nova York;E1600107200000;Ficção;Estados Unidos;Estrangeira;21/08/2014;Pandora Filmes;Distribuição Nacional;11;12;14.119;184.952,48
2014;Tudo por Justiça;E1500411500000;Ficção;Estados Unidos, Inglaterra;Estrangeira;27/03/2014;Imagem;Distribuição Nacional;58;58;43.092;674.464,56
2014;Tudo por um Furo;E1402650700000;Ficção;Estados Unidos;Estrangeira;28/02/2014;Paramount;Distribuição Internacional;96;97;68.971;820.959,00
